data,classifier,criterion,percentageLabeled,thresholdOrKBest,iteration,LabeledInitial,UnLabeledInitial,LabeledFinal,UnLabeledFinal,percentageLabeledFinal,accuracy,AUC,PR,F1score
wisconsin,ST-LR-Spark,threshold,0.05,0.7,1,27,485,512,0,1,0.926405094,0.911592211,0.904649629,0.893954069
wisconsin,ST-LR-Spark,threshold,0.05,0.8,2,27,485,512,0,1,0.923446514,0.907969023,0.902160973,0.889365776
wisconsin,ST-LR-Spark,threshold,0.05,0.9,3,27,485,512,0,1,0.923446514,0.908817919,0.899184147,0.889702476
wisconsin,ST-LR-Spark,threshold,0.05,0.95,3,27,485,512,0,1,0.925113181,0.910723599,0.901391153,0.892511292
wisconsin,ST-LR-Spark,threshold,0.15,0.7,1,78,433,512,0,1,0.940163559,0.930804376,0.912322938,0.9148118
wisconsin,ST-LR-Spark,threshold,0.15,0.8,3,78,433,511,0,1,0.941455472,0.932234582,0.913333325,0.916848957
wisconsin,ST-LR-Spark,threshold,0.15,0.9,3,78,433,511,0,1,0.938122139,0.927848617,0.91051956,0.911875965
wisconsin,ST-LR-Spark,threshold,0.15,0.95,3,78,433,511,0,1,0.938122139,0.927848617,0.91051956,0.911875965
wisconsin,ST-LR-Spark,threshold,0.3,0.7,3,160,351,511,0,1,0.947507215,0.940162713,0.915862687,0.924599193
wisconsin,ST-LR-Spark,threshold,0.3,0.8,3,160,351,509,3,0.991452991,0.947507215,0.940162713,0.915862687,0.924599193
wisconsin,ST-LR-Spark,threshold,0.3,0.9,3,160,351,505,6,0.982905983,0.941086761,0.932621984,0.904794511,0.91540738
wisconsin,ST-LR-Spark,threshold,0.3,0.95,3,160,351,503,8,0.977207977,0.942566051,0.934433578,0.905939888,0.917625853
wisconsin,ST-LR-Spark,threshold,0.6,0.7,5,321,191,508,3,0.984293194,0.960981198,0.956770566,0.934463579,0.945718684
wisconsin,ST-LR-Spark,threshold,0.6,0.8,5,321,191,506,5,0.97382199,0.962647865,0.958963549,0.935923585,0.947929117
wisconsin,ST-LR-Spark,threshold,0.6,0.9,5,321,191,503,8,0.958115183,0.962647865,0.958963549,0.935923585,0.947929117
wisconsin,ST-LR-Spark,threshold,0.6,0.95,5,321,191,500,11,0.942408377,0.96122741,0.957994556,0.930830783,0.945355335
wisconsin,ST-RF-Spark,threshold,0.05,0.7,5,27,485,504,8,0.983505155,0.934133595,0.94054474,0.861003165,0.912084773
wisconsin,ST-RF-Spark,threshold,0.05,0.8,5,27,485,453,58,0.880412371,0.937279551,0.942577231,0.869876433,0.915416343
wisconsin,ST-RF-Spark,threshold,0.05,0.9,5,27,485,390,121,0.750515464,0.947867073,0.943193795,0.917139103,0.929528895
wisconsin,ST-RF-Spark,threshold,0.05,0.95,5,27,485,303,209,0.569072165,0.951912039,0.948641579,0.92090979,0.935194962
wisconsin,ST-RF-Spark,threshold,0.15,0.7,5,78,433,502,9,0.979214781,0.962123608,0.96673164,0.912709468,0.949579932
wisconsin,ST-RF-Spark,threshold,0.15,0.8,5,78,433,482,30,0.930715935,0.95656429,0.960163175,0.904121519,0.941253914
wisconsin,ST-RF-Spark,threshold,0.15,0.9,5,78,433,459,53,0.877598152,0.953904715,0.954430874,0.905637451,0.936785899
wisconsin,ST-RF-Spark,threshold,0.15,0.95,5,78,433,416,95,0.780600462,0.959651411,0.955979362,0.927949657,0.944086188
wisconsin,ST-RF-Spark,threshold,0.3,0.7,5,160,351,501,10,0.971509972,0.965044314,0.968493614,0.920023725,0.952246077
wisconsin,ST-RF-Spark,threshold,0.3,0.8,5,160,351,495,17,0.951566952,0.959244825,0.963494036,0.906592058,0.943805673
wisconsin,ST-RF-Spark,threshold,0.3,0.9,5,160,351,475,36,0.897435897,0.963544063,0.966015849,0.92307509,0.951433748
wisconsin,ST-RF-Spark,threshold,0.3,0.95,5,160,351,450,61,0.826210826,0.963843068,0.963598983,0.927750541,0.95091003
wisconsin,ST-RF-Spark,threshold,0.6,0.7,5,321,191,507,5,0.97382199,0.96852715,0.970537847,0.929362518,0.955973916
wisconsin,ST-RF-Spark,threshold,0.6,0.8,5,321,191,502,9,0.952879581,0.969707435,0.9699542,0.93564091,0.957720588
wisconsin,ST-RF-Spark,threshold,0.6,0.9,5,321,191,492,20,0.895287958,0.96816931,0.96955218,0.933203928,0.956809869
wisconsin,ST-RF-Spark,threshold,0.6,0.95,5,321,191,476,36,0.811518325,0.966748855,0.966331012,0.933346299,0.953939671
wisconsin,ST-NB-Spark,threshold,0.05,0.7,5,27,485,455,57,0.882474227,0.856097202,0.83359868,0.781312736,0.776603837
wisconsin,ST-NB-Spark,threshold,0.05,0.8,5,27,485,363,148,0.694845361,0.800411762,0.810623966,0.680194688,0.738103393
wisconsin,ST-NB-Spark,threshold,0.05,0.9,5,27,485,252,260,0.463917526,0.675811449,0.731275603,0.542597721,0.662904257
wisconsin,ST-NB-Spark,threshold,0.05,0.95,5,27,485,194,317,0.346391753,0.522510687,0.618012238,0.426146165,0.573208587
wisconsin,ST-NB-Spark,threshold,0.15,0.7,5,78,433,477,34,0.92147806,0.869766201,0.838350363,0.818807308,0.795557712
wisconsin,ST-NB-Spark,threshold,0.15,0.8,5,78,433,421,90,0.792147806,0.874605828,0.855707217,0.804468082,0.810457694
wisconsin,ST-NB-Spark,threshold,0.15,0.9,5,78,433,317,195,0.54965358,0.837004683,0.836807766,0.713642851,0.774940095
wisconsin,ST-NB-Spark,threshold,0.15,0.95,5,78,433,205,306,0.29330254,0.763687452,0.778869191,0.629840223,0.702679766
wisconsin,ST-NB-Spark,threshold,0.3,0.7,5,160,351,479,33,0.905982906,0.886711331,0.864196433,0.831513548,0.826662541
wisconsin,ST-NB-Spark,threshold,0.3,0.8,5,160,351,427,84,0.760683761,0.881762108,0.8643692,0.809379439,0.821501536
wisconsin,ST-NB-Spark,threshold,0.3,0.9,5,160,351,309,203,0.421652422,0.857879126,0.852868857,0.745755458,0.799676986
wisconsin,ST-NB-Spark,threshold,0.3,0.95,5,160,351,240,271,0.227920228,0.853965513,0.844157325,0.753699746,0.789436044
wisconsin,ST-NB-Spark,threshold,0.6,0.7,5,321,191,484,28,0.853403141,0.900475442,0.881910933,0.841363788,0.850127666
wisconsin,ST-NB-Spark,threshold,0.6,0.8,5,321,191,442,70,0.633507853,0.89103839,0.877719042,0.812921015,0.840651359
wisconsin,ST-NB-Spark,threshold,0.6,0.9,5,321,191,393,118,0.382198953,0.88420812,0.87413823,0.794710839,0.832987196
wisconsin,ST-NB-Spark,threshold,0.6,0.95,5,321,191,358,153,0.19895288,0.88263212,0.8710203,0.795424395,0.830482068
coil2000,ST-DT-Spark,threshold,0.05,0.7,1,366,7000,7366,0,1,0.92198236,0.508122399,0.081052205,0.05371013
coil2000,ST-DT-Spark,threshold,0.05,0.8,3,366,7000,7233,132,0.981142857,0.904589276,0.518457368,0.083122836,0.072519073
coil2000,ST-DT-Spark,threshold,0.05,0.9,3,366,7000,7233,132,0.981142857,0.904589276,0.518457368,0.083122836,0.072519073
coil2000,ST-DT-Spark,threshold,0.05,0.95,4,366,7000,6833,533,0.923857143,0.900010775,0.512102691,0.074128379,0.075288519
coil2000,ST-DT-Spark,threshold,0.15,0.7,1,1108,6258,7366,0,1,0.933102176,0.505038039,0.085596461,0.0324155
coil2000,ST-DT-Spark,threshold,0.15,0.8,1,1108,6258,7366,0,1,0.933703602,0.504654944,0.08894041,0.030176998
coil2000,ST-DT-Spark,threshold,0.15,0.9,4,1108,6258,7035,331,0.947107702,0.9300516,0.508288562,0.093091099,0.047091245
coil2000,ST-DT-Spark,threshold,0.15,0.95,5,1108,6258,6666,699,0.888302972,0.925315326,0.509546699,0.087353306,0.054549103
coil2000,ST-DT-Spark,threshold,0.3,0.7,2,2252,5114,7365,1,0.999804458,0.932512612,0.501872198,0.074614758,0.020708857
coil2000,ST-DT-Spark,threshold,0.3,0.8,3,2252,5114,7302,64,0.987485334,0.934544047,0.501155405,0.068641906,0.015650786
coil2000,ST-DT-Spark,threshold,0.3,0.9,4,2252,5114,6934,432,0.915526007,0.934544047,0.503542455,0.084555218,0.024469129
coil2000,ST-DT-Spark,threshold,0.3,0.95,5,2252,5114,5691,1675,0.672467736,0.934337242,0.505378481,0.102524207,0.032256921
coil2000,ST-DT-Spark,threshold,0.6,0.7,5,4474,2892,7343,23,0.992047026,0.93769968,0.503358416,0.151548661,0.018917097
coil2000,ST-DT-Spark,threshold,0.6,0.8,5,4474,2892,7235,131,0.954702628,0.936777743,0.503703989,0.130764389,0.021891546
coil2000,ST-DT-Spark,threshold,0.6,0.9,5,4474,2892,7156,210,0.927385892,0.936281484,0.499629664,0.050934363,0.00672231
coil2000,ST-DT-Spark,threshold,0.6,0.95,5,4474,2892,6600,766,0.735131397,0.937696991,0.501698045,0.082398513,0.012475709
coil2000,ST-LR-Spark,threshold,0.05,0.7,4,366,7000,7345,21,0.997,0.869771197,0.516980831,0.073458684,0.094955541
coil2000,ST-LR-Spark,threshold,0.05,0.8,5,366,7000,7295,71,0.989857143,0.867861849,0.514584884,0.071859432,0.092708111
coil2000,ST-LR-Spark,threshold,0.05,0.9,5,366,7000,7206,159,0.977285714,0.864715225,0.516622552,0.072542109,0.096461354
coil2000,ST-LR-Spark,threshold,0.05,0.95,5,366,7000,7085,281,0.959857143,0.863786117,0.517500406,0.07380638,0.098828538
coil2000,ST-LR-Spark,threshold,0.15,0.7,5,1108,6258,7352,14,0.997762864,0.934552302,0.513359881,0.131224277,0.058617663
coil2000,ST-LR-Spark,threshold,0.15,0.8,5,1108,6258,7323,43,0.993128795,0.934854057,0.515113918,0.14243735,0.064187973
coil2000,ST-LR-Spark,threshold,0.15,0.9,5,1108,6258,7092,274,0.956216043,0.931899726,0.516452524,0.132567705,0.071961383
coil2000,ST-LR-Spark,threshold,0.15,0.95,5,1108,6258,6577,789,0.873921381,0.928741046,0.522941228,0.134039968,0.093236553
coil2000,ST-LR-Spark,threshold,0.3,0.7,5,2252,5114,7355,11,0.997849042,0.938630714,0.508654652,0.167211863,0.037812647
coil2000,ST-LR-Spark,threshold,0.3,0.8,5,2252,5114,7328,38,0.992569417,0.938017405,0.508330089,0.148295637,0.037431392
coil2000,ST-LR-Spark,threshold,0.3,0.9,5,2252,5114,6982,384,0.924912006,0.935974573,0.510149876,0.134490062,0.047196006
coil2000,ST-LR-Spark,threshold,0.3,0.95,5,2252,5114,6335,1031,0.798396558,0.934029443,0.517296408,0.146689584,0.073757948
coil2000,ST-LR-Spark,threshold,0.6,0.7,5,4474,2892,7352,14,0.995159059,0.938824242,0.502473258,0.11082077,0.013396932
coil2000,ST-LR-Spark,threshold,0.6,0.8,5,4474,2892,7296,70,0.975795297,0.938616845,0.502361696,0.113821763,0.013428178
coil2000,ST-LR-Spark,threshold,0.6,0.9,5,4474,2892,7008,358,0.876210235,0.938106531,0.503782437,0.122076282,0.019992571
coil2000,ST-LR-Spark,threshold,0.6,0.95,5,4474,2892,6511,854,0.704702628,0.937796138,0.503617885,0.118241494,0.019924267
coil2000,ST-RF-Spark,threshold,0.05,0.7,4,366,7000,7366,0,1,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.05,0.8,5,366,7000,7353,12,0.998285714,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.05,0.9,5,366,7000,7268,97,0.986142857,0.940246955,0.499945343,0.052101032,0
coil2000,ST-RF-Spark,threshold,0.05,0.95,5,366,7000,7044,322,0.954,0.940246955,0.499945343,0.052101032,0
coil2000,ST-RF-Spark,threshold,0.15,0.7,2,1108,6258,7366,0,1,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.15,0.8,5,1108,6258,7360,6,0.999041227,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.15,0.9,5,1108,6258,7317,49,0.992170022,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.15,0.95,5,1108,6258,7136,230,0.963247044,0.940249707,0.49994649,0.051403632,0
coil2000,ST-RF-Spark,threshold,0.3,0.7,2,2252,5114,7366,0,1,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.3,0.8,4,2252,5114,7365,1,0.999804458,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.3,0.9,5,2252,5114,7338,27,0.994720375,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.3,0.95,5,2252,5114,7001,365,0.928627298,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.6,0.7,2,4474,2892,7365,0,1,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.6,0.8,4,4474,2892,7362,4,0.998616874,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.6,0.9,5,4474,2892,7314,52,0.982019364,0.940349667,0.5,0.059650333,0
coil2000,ST-RF-Spark,threshold,0.6,0.95,5,4474,2892,6597,768,0.734439834,0.940349667,0.5,0.059650333,0
coil2000,ST-NB-Spark,threshold,0.05,0.7,3,366,7000,7366,0,1,0.720818039,0.594436831,0.087852185,0.161438284
coil2000,ST-NB-Spark,threshold,0.05,0.8,5,366,7000,7364,2,0.999714286,0.718883063,0.594115316,0.087603245,0.161002271
coil2000,ST-NB-Spark,threshold,0.05,0.9,5,366,7000,7360,6,0.999142857,0.715019885,0.593604637,0.087145363,0.160152684
coil2000,ST-NB-Spark,threshold,0.05,0.95,5,366,7000,7353,13,0.998142857,0.712052649,0.592024633,0.086325406,0.15866054
coil2000,ST-NB-Spark,threshold,0.15,0.7,5,1108,6258,7363,3,0.999520614,0.711089164,0.59153792,0.086111099,0.158209216
coil2000,ST-NB-Spark,threshold,0.15,0.8,5,1108,6258,7359,7,0.998881432,0.709473515,0.591474793,0.085964788,0.157955171
coil2000,ST-NB-Spark,threshold,0.15,0.9,5,1108,6258,7352,14,0.997762864,0.708145543,0.592880775,0.086321395,0.15871937
coil2000,ST-NB-Spark,threshold,0.15,0.95,5,1108,6258,7343,22,0.9964845,0.706316413,0.593693372,0.086376629,0.158912699
coil2000,ST-NB-Spark,threshold,0.3,0.7,4,2252,5114,7362,4,0.999217833,0.716235522,0.594269075,0.087371517,0.160585116
coil2000,ST-NB-Spark,threshold,0.3,0.8,5,2252,5114,7357,8,0.998435667,0.714594974,0.594097896,0.0871518,0.160230341
coil2000,ST-NB-Spark,threshold,0.3,0.9,5,2252,5114,7352,14,0.997262417,0.711854443,0.593441183,0.08677423,0.159513418
coil2000,ST-NB-Spark,threshold,0.3,0.95,5,2252,5114,7340,26,0.994915917,0.71114137,0.593806392,0.086853699,0.159639677
coil2000,ST-NB-Spark,threshold,0.6,0.7,5,4474,2892,7364,2,0.999308437,0.71745117,0.596275125,0.088131159,0.162031237
coil2000,ST-NB-Spark,threshold,0.6,0.8,5,4474,2892,7358,8,0.997233748,0.716642852,0.596549227,0.088161541,0.162113297
coil2000,ST-NB-Spark,threshold,0.6,0.9,5,4474,2892,7346,20,0.993084371,0.714094566,0.596751461,0.088056322,0.161970477
coil2000,ST-NB-Spark,threshold,0.6,0.95,5,4474,2892,7323,43,0.985131397,0.712769926,0.596045064,0.087702454,0.161323983
coil2000,DT-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.913024496,0.519188814,0.088116303,0.081360037
coil2000,DT-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.927322935,0.511393772,0.097570204,0.059694546
coil2000,DT-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.930264321,0.505195312,0.085292012,0.036495767
coil2000,DT-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.934723201,0.503596773,0.102172909,0.024540994
coil2000,LR-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.873436489,0.520623566,0.078634549,0.101389182
coil2000,LR-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.929965777,0.515597081,0.1179283,0.070569483
coil2000,LR-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.93679085,0.510906114,0.15135745,0.049010007
coil2000,LR-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.938512467,0.503999445,0.13010899,0.020059398
coil2000,RF-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.939435392,0.499513668,0.029825167,0
coil2000,RF-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.940049787,0.5012476,0.087450858,0.005813953
coil2000,RF-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.940349667,0.5,0.059650333,0
coil2000,RF-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.940449627,0.500757576,0.177111228,0.003012048
coil2000,NB-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.77905729,0.612700402,0.102798534,0.186902754
coil2000,NB-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.752834242,0.617402559,0.099214005,0.182358396
coil2000,NB-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.755932771,0.623361124,0.101819594,0.187087179
coil2000,NB-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.757110546,0.625637468,0.103022246,0.189170267
sonar,DT-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.4808464,0.511203957,0.485236966,0.49141519
sonar,DT-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.638408374,0.652562827,0.627643156,0.621320314
sonar,DT-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.639340536,0.668130456,0.630685397,0.602266563
sonar,DT-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.699411394,0.700527455,0.694024243,0.626801802
sonar,LR-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.521436226,0.553612176,0.516013,0.531631441
sonar,LR-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.65950917,0.676539861,0.647090401,0.650621625
sonar,LR-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.720025311,0.72187216,0.682573886,0.675722859
sonar,LR-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.751163604,0.750045659,0.710632726,0.708374503
sonar,RF-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.504254993,0.554555167,0.51965466,0.431723145
sonar,RF-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.661122431,0.684813939,0.685709771,0.615027829
sonar,RF-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.684020467,0.711622396,0.696434889,0.625597047
sonar,RF-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.755684807,0.761340286,0.756543846,0.713248714
sonar,NB-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.446721453,0.515662502,0.482993718,0.359928629
sonar,NB-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.48129243,0.533372935,0.512072925,0.47394958
sonar,NB-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.585772102,0.638090107,0.612043888,0.538068182
sonar,NB-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.658383536,0.684072792,0.660253152,0.602336592
spectfheart,DT-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.740738672,0.498346561,0.210953937,0.099230769
spectfheart,DT-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.687653881,0.540757842,0.256063248,0.269460134
spectfheart,DT-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.727637324,0.580971227,0.315207285,0.337271967
spectfheart,DT-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.742481555,0.633581576,0.358015055,0.418325653
spectfheart,LR-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.431005025,0.49239418,0.205339759,0.24327169
spectfheart,LR-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.723272094,0.610080619,0.313376308,0.380654762
spectfheart,LR-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.715117245,0.573785289,0.285855935,0.322630495
spectfheart,LR-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.703246634,0.614328369,0.308094688,0.386206897
spectfheart,RF-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.790896235,0.511904762,0.244818051,0.055555556
spectfheart,RF-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.772918436,0.538510101,0.26201268,0.139588101
spectfheart,RF-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.811833561,0.582707196,0.455784961,0.288585434
spectfheart,RF-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.833473739,0.639202206,0.563383702,0.405555556
spectfheart,NB-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.717892033,0.545965608,0.243820151,0.195681511
spectfheart,NB-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.610817065,0.650956371,0.296519664,0.42029968
spectfheart,NB-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.6826074,0.664947147,0.326905652,0.447042147
spectfheart,NB-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.638497159,0.668322658,0.315750253,0.452247536
heart,DT-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.616462215,0.616367496,0.536687275,0.545930845
heart,DT-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.711293996,0.715482651,0.637662416,0.688290798
heart,DT-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.682150621,0.68629301,0.608933188,0.660075513
heart,DT-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.745119048,0.738776248,0.692774211,0.702686025
heart,LR-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.744666149,0.730539885,0.747909139,0.625696061
heart,LR-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.806187888,0.804248651,0.746902667,0.784974402
heart,LR-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.775988613,0.776758965,0.705369859,0.757391625
heart,LR-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.810227743,0.807458532,0.757637103,0.783452381
heart,RF-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.661304348,0.646359406,0.606336531,0.473382749
heart,RF-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.783941511,0.777505286,0.74805124,0.739450155
heart,RF-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.75813147,0.753087222,0.696136142,0.721382784
heart,RF-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.837318841,0.832935759,0.807079907,0.815675588
heart,NB-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.662828675,0.653718519,0.592021856,0.596562255
heart,NB-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.736309524,0.735302648,0.664946267,0.7129588
heart,NB-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.746309524,0.744199406,0.685748681,0.71494228
heart,NB-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.739880952,0.730949764,0.689852079,0.693516183
wisconsin,DT-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.889476073,0.890270178,0.800450983,0.847337812
wisconsin,DT-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.926409539,0.915063601,0.874783961,0.894636769
wisconsin,DT-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.932407275,0.922574916,0.897058144,0.905529209
wisconsin,DT-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.93597595,0.928340162,0.886105817,0.908551723
wisconsin,LR-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.92964776,0.915212541,0.90687976,0.898593558
wisconsin,LR-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.935350936,0.925455713,0.905321525,0.907985381
wisconsin,LR-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.951795582,0.945679841,0.919521161,0.930962259
wisconsin,LR-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.962647865,0.958963549,0.935923585,0.947929117
wisconsin,RF-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.953766083,0.953449317,0.914962653,0.94000715
wisconsin,RF-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.96783243,0.968411452,0.933784088,0.956661348
wisconsin,RF-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.962273111,0.962712336,0.922916483,0.948451591
wisconsin,RF-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.969215011,0.971763944,0.933347042,0.959208949
wisconsin,NB-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.835855437,0.808092693,0.737618889,0.747852319
wisconsin,NB-Spark,n.a,0.15,0.9,0,0,0,0,0,NaN,0.869099302,0.838666997,0.80771194,0.795151789
wisconsin,NB-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.886076265,0.866688277,0.82090176,0.828804669
wisconsin,NB-Spark,n.a,0.6,0.9,0,0,0,0,0,NaN,0.89478154,0.877268529,0.828706593,0.843426501
sonar,CT-DT-Spark,threshold,0.05,0.7,1,6,150,156,0,1,0.472003758,0.48495509,0.474231346,0.511527527
sonar,CT-DT-Spark,threshold,0.05,0.8,1,6,150,156,0,1,0.472003758,0.48495509,0.474231346,0.511527527
sonar,CT-DT-Spark,threshold,0.05,0.9,1,6,150,156,0,1,0.472003758,0.48495509,0.474231346,0.511527527
sonar,CT-DT-Spark,threshold,0.05,0.95,1,6,150,156,0,1,0.472003758,0.48495509,0.474231346,0.511527527
sonar,CT-DT-Spark,threshold,0.15,0.7,1,26,130,156,0,1,0.571681298,0.604603324,0.564181128,0.595895312
sonar,CT-DT-Spark,threshold,0.15,0.8,1,26,130,156,0,1,0.571681298,0.604603324,0.564181128,0.595895312
sonar,CT-DT-Spark,threshold,0.15,0.9,1,26,130,156,0,1,0.571681298,0.604603324,0.564181128,0.595895312
sonar,CT-DT-Spark,threshold,0.15,0.95,1,26,130,156,0,1,0.571681298,0.604603324,0.564181128,0.595895312
sonar,CT-DT-Spark,threshold,0.3,0.7,1,54,102,156,0,1,0.663152498,0.681796507,0.636398159,0.64268617
sonar,CT-DT-Spark,threshold,0.3,0.8,1,54,102,156,0,1,0.663152498,0.681796507,0.636398159,0.64268617
sonar,CT-DT-Spark,threshold,0.3,0.9,1,54,102,156,0,1,0.663152498,0.681796507,0.636398159,0.64268617
sonar,CT-DT-Spark,threshold,0.3,0.95,1,54,102,156,0,1,0.663152498,0.681796507,0.636398159,0.64268617
sonar,CT-DT-Spark,threshold,0.6,0.7,1,94,61,156,0,1,0.691234917,0.704479879,0.675163679,0.650582751
sonar,CT-DT-Spark,threshold,0.6,0.8,1,94,61,156,0,1,0.691234917,0.704479879,0.675163679,0.650582751
sonar,CT-DT-Spark,threshold,0.6,0.9,1,94,61,156,0,1,0.691234917,0.704479879,0.675163679,0.650582751
sonar,CT-DT-Spark,threshold,0.6,0.95,1,94,61,156,0,1,0.691234917,0.704479879,0.675163679,0.650582751
sonar,CT-LR-Spark,threshold,0.05,0.7,1,6,150,154,2,0.986666667,0.498011955,0.548119782,0.511280337,0.536916787
sonar,CT-LR-Spark,threshold,0.05,0.8,1,6,150,152,4,0.973333333,0.462785798,0.51793524,0.488719164,0.506263617
